R_fighter,B_fighter,R_odds,B_odds,R_ev,B_ev,date,location,country,Winner,title_bout,weight_class,gender,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,empty_arena,constant_1,B_match_weightclass_rank,R_match_weightclass_rank,R_Women's Flyweight_rank,R_Women's Featherweight_rank,R_Women's Strawweight_rank,R_Women's Bantamweight_rank,R_Heavyweight_rank,R_Light Heavyweight_rank,R_Middleweight_rank,R_Welterweight_rank,R_Lightweight_rank,R_Featherweight_rank,R_Bantamweight_rank,R_Flyweight_rank,R_Pound-for-Pound_rank,B_Women's Flyweight_rank,B_Women's Featherweight_rank,B_Women's Strawweight_rank,B_Women's Bantamweight_rank,B_Heavyweight_rank,B_Light Heavyweight_rank,B_Middleweight_rank,B_Welterweight_rank,B_Lightweight_rank,B_Featherweight_rank,B_Bantamweight_rank,B_Flyweight_rank,B_Pound-for-Pound_rank,better_rank,finish,finish_details,finish_round,finish_round_time,total_fight_time_secs,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
1,0,-330,300,30.3030303,300,6/8/2013,"Fortaleza, Ceara, Brazil", Brazil,Red,FALSE,Featherweight,MALE,3,0,1,0,54,0.33,0,1,0.08,1,0,3,0,0,0,1,0,0,0,1,Switch,170.18,172.72,145,0,2,0,41,0.47,0.5,0.5,0.5,2,0,5,1,0,0,1,1,0,0,2,Orthodox,170.18,177.8,145,29,25,0,-1,-1,-1,0,-2,-1,-1,0,0,-5.08,4,13,-0.5,0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Triangle Choke,1,1:24,84,275,380,250,1600,160,950
1,0,-430,380,23.25581395,380,6/8/2013,"Fortaleza, Ceara, Brazil", Brazil,Red,FALSE,Bantamweight,MALE,3,0,1,0,17.75,0.45,1,1,0.11,1,2,8,0,0,0,1,0,1,0,2,Orthodox,167.64,167.64,125,0,3,0,39.5,0.495,0,0.75,0.0925,3,1,9,0,0,0,2,1,0,0,3,Orthodox,165.1,167.64,135,30,30,0,-2,-2,-1,-1,-1,0,-1,1,2.54,0,0,-21.75,1,0.25,0,1,,6,,,,,,,,,,,6,,,,,,,,,,,,,,,,Red,SUB,Armbar,2,1:51,411,158,480,240,1208,439,1150
1,0,200,-220,200,45.45454545,6/8/2013,"Fortaleza, Ceara, Brazil", Brazil,Blue,FALSE,Featherweight,MALE,3,1,0,0,40,0.53,0,0.666666667,0.333333333,1,2,9,0,0,0,1,0,0,0,1,Orthodox,172.72,185.42,135,0,1,0,34,0.425,0.5,0,0,1,1,6,1,0,1,0,0,0,0,1,Orthodox,170.18,185.42,145,25,25,-1,-1,0,0,-1,3,-1,0,0,2.54,0,0,6,-0.5,0.666666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Elbows,1,3:32,212,,130,,1050,,325
1,0,-170,160,58.82352941,160,6/8/2013,"Fortaleza, Ceara, Brazil", Brazil,Red,FALSE,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,175.26,182.88,155,0,1,0,24,0.43,3,2,0.66,1,0,2,0,0,0,0,0,1,0,1,Orthodox,187.96,198.12,185,30,27,0,-1,-1,-1,0,-2,0,0,-1,-12.7,-15.24,3,-24,-3,-2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,317,450,800,1200,175,380
1,0,-155,145,64.51612903,145,6/8/2013,"Fortaleza, Ceara, Brazil", Brazil,Red,FALSE,Featherweight,MALE,3,1,0,0,4,0.28,0,1,1,0,1,3,0,0,0,0,0,0,0,0,Orthodox,170.18,170.18,155,1,0,0,30.5,0.415,0.5,0,0,1,1,4,0,0,0,0,0,1,0,1,Orthodox,170.18,180.34,155,33,32,0,0,-1,-1,0,-1,0,0,-1,0,-10.16,1,-26.5,-0.5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,144,381,445,1725,1235,320
1,0,115,-125,115,80,6/8/2013,"Fortaleza, Ceara, Brazil", Brazil,Red,FALSE,Middleweight,MALE,3,1,0,0,12.2,0.392,1.2,1,0.324,1,3,11,0,0,0,0,1,1,0,2,Orthodox,182.88,190.5,185,1,0,0,22,0.23,0,2,0.13,0,1,3,0,0,0,0,0,0,0,0,Orthodox,185.42,185.42,185,25,27,0,0,1,2,-2,8,0,1,1,-2.54,5.08,-2,-9.8,1.2,-1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,2,2:49,469,480,366,250,800,850,250
1,0,-240,220,41.66666667,220,6/8/2013,"Fortaleza, Ceara, Brazil", Brazil,Red,FALSE,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,193.04,193.04,205,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,195.58,185,25,24,0,0,0,0,0,0,0,0,0,2.54,-2.54,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Kneebar,1,1:52,112,631,1100,-125,2065,745,300
1,0,-705,570,14.18439716,570,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,TRUE,Heavyweight,MALE,5,0,2,0,12.33333333,0.56,0,0,0,2,1,5,0,0,0,0,2,0,0,2,Orthodox,193.04,203.2,264,0,2,0,43.9,0.59,0.2,2.7,0.478,7,1,18,3,0,0,2,7,0,0,9,Orthodox,185.42,195.58,240,30,33,0,0,-5,-7,0,-13,-3,-5,0,7.62,7.62,-3,-31.56666667,-0.2,-2.7,0,1,4,0,,,,,0,,,,,,,,6,,,,,4,,,,,,,,,Red,KO/TKO,Punch,1,1:21,81,650,1500,1500,2200,-380,825
1,0,-475,420,21.05263158,420,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,FALSE,Heavyweight,MALE,3,0,4,0,24,0.45,0.2,0.8,0.4,4,1,10,0,0,0,1,3,0,0,4,Orthodox,177.8,182.88,265,1,0,0,46.5,0.532,0,0.3,0.15,9,1,21,3,0,0,2,7,0,0,9,Orthodox,193.04,195.58,238,29,39,1,4,-5,-5,0,-11,-3,-4,0,-15.24,-12.7,-10,-22.5,0.2,0.5,0,1,9,1,,,,,1,,,,,,,,,,,,,9,,,,,,,,,Red,KO/TKO,Kick,3,4:18,858,200,800,400,3500,200,420
1,0,-420,375,23.80952381,375,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,FALSE,Light Heavyweight,MALE,3,0,4,0,37.66666667,0.65,0.166666667,1.833333333,0.246666667,4,1,12,0,0,0,2,3,0,0,5,Orthodox,187.96,190.5,185,0,3,0,60,0.506666667,0.666666667,2.666666667,0.666666667,3,0,6,0,0,0,1,0,1,1,3,Orthodox,187.96,193.04,205,33,31,0,1,1,2,-1,6,0,2,-1,0,-2.54,2,-22.33333333,-0.5,-0.833333334,0,1,,4,,,,,,4,,,,,,,,,,,,,,,,,,,,,Red,SUB,Guillotine Choke,1,2:38,158,180,600,280,2000,350,450
1,0,-135,125,74.07407407,125,5/25/2013,"Las Vegas, Nevada, USA", USA,Blue,FALSE,Lightweight,MALE,3,0,4,0,48.4,0.517,0.5,1.4,0.336,4,3,26,0,0,1,3,2,1,0,7,Orthodox,177.8,182.88,155,0,1,0,30.66666667,0.363333333,0.75,2.583333333,0.501666667,8,3,38,2,0,3,5,1,0,0,9,Orthodox,175.26,177.8,155,34,29,0,3,-4,-2,0,-12,-2,1,1,2.54,5.08,5,17.73333333,-0.25,-1.183333333,0,1,6,3,,,,,,,,,3,,,,,,,,,,,,,6,,,,,Red,KO/TKO,Punches,1,2:07,127,120,350,700,600,500,950
1,0,-270,248,37.03703704,248,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,FALSE,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,182.88,155,1,0,0,44.125,0.465,0.25,0.5,0.135,4,2,15,0,0,0,2,2,2,0,6,Orthodox,185.42,185.42,155,30,30,1,0,-4,-6,2,-15,0,-2,-2,-7.62,-2.54,0,-44.125,-0.25,-0.5,0,1,,5,,,,,,,,,5,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,173,470,610,3425,215,515
1,0,150,-160,150,62.5,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,FALSE,Welterweight,MALE,3,0,1,0,38.41666667,0.408333333,1.083333333,2.5,0.5875,6,4,30,0,0,2,3,2,1,0,8,Southpaw,175.26,180.34,170,0,3,0,19,0.43,0.8,1.1,0.254,3,3,19,0,0,0,2,3,2,0,7,Orthodox,182.88,187.96,170,37,28,0,-2,3,1,-1,11,0,-1,-1,-7.62,-7.62,9,19.41666667,0.283333333,1.4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,360,282,1360,740,400,220
1,0,-295,265,33.89830508,265,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,FALSE,Featherweight,MALE,3,0,3,0,69.5,0.3625,0,0,0,3,1,9,0,0,1,1,1,0,0,3,Orthodox,180.34,175.26,155,0,3,0,50.5,0.4625,1.25,2.5,0.595,3,1,8,1,0,1,1,0,1,0,3,Orthodox,167.64,167.64,155,26,21,0,0,0,0,0,1,-1,1,-1,12.7,7.62,5,19,-1.25,-2.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,S-DEC,,3,5:00,900,201,438,272,2450,325,700
1,0,-140,130,71.42857143,130,5/25/2013,"Las Vegas, Nevada, USA", USA,Blue,FALSE,Welterweight,MALE,3,0,1,0,83,0.41,0,0,0,1,0,3,1,0,0,1,0,0,0,1,Orthodox,182.88,185.42,185,0,1,0,15,0.83,1,7,0.43,1,0,3,1,0,0,1,0,0,0,1,Orthodox,182.88,180.34,155,25,22,0,0,0,0,0,0,0,0,0,0,5.08,3,68,-1,-7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3,0:41,641,106,568,545,484,1000,400
1,0,-305,275,32.78688525,275,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,FALSE,Lightweight,MALE,3,0,1,0,57,0.76,2,1,1,1,0,2,0,0,0,0,1,0,0,1,Orthodox,172.72,177.8,155,0,3,0,27.33333333,0.463333333,0.333333333,1,0.11,3,0,7,0,0,0,1,1,1,0,3,Orthodox,177.8,177.8,155,24,29,0,-2,-2,-2,0,-5,0,0,-1,-5.08,0,-5,29.66666667,1.666666667,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,281,550,428,1700,170,500
1,0,-170,160,58.82352941,160,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,FALSE,Welterweight,MALE,3,0,1,0,121,0.56,1,0,0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,180.34,185.42,170,1,0,0,44.5,0.535,0,0,0,1,1,4,0,0,0,0,1,0,0,1,Orthodox,182.88,190.5,170,30,23,1,1,0,0,1,-1,0,-1,0,-2.54,-5.08,7,76.5,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,300,349,1855,1470,150,390
1,0,-295,265,33.89830508,265,5/25/2013,"Las Vegas, Nevada, USA", USA,Blue,FALSE,Bantamweight,MALE,3,0,1,0,36.75,0.3475,0.125,0.625,0.3325,1,5,20,0,0,1,1,1,0,0,3,Orthodox,185.42,182.88,135,1,0,0,20.33333333,0.276666667,0.333333333,0.666666667,0.666666667,2,1,6,0,0,0,1,0,1,0,2,Orthodox,170.18,177.8,135,32,31,1,1,-1,1,-4,14,0,1,-1,15.24,5.08,1,16.41666667,-0.208333333,-0.041666667,0,1,,8,,,,,,,,,,,8,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,2,1:43,403,321,471,300,1135,200,800
1,0,-170,160,58.82352941,160,5/25/2013,"Las Vegas, Nevada, USA", USA,Red,FALSE,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,182.88,145,3,0,0,30.86666667,0.436,0.533333333,1.2,0.348,2,8,38,0,0,1,2,3,0,1,7,Orthodox,172.72,180.34,145,27,31,3,0,-2,-7,8,-38,0,-4,0,5.08,2.54,-4,-30.86666667,-0.533333333,-1.2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,388,350,800,1685,120,525
1,0,-105,-105,95.23809524,95.23809524,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Middleweight,MALE,5,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,190.5,195.58,185,0,1,0,10.64705882,0.500588235,0.470588235,0.352941176,0.161764706,3,6,27,5,0,0,0,8,2,1,11,Southpaw,182.88,187.96,185,36,28,0,-1,-3,-11,6,-27,-5,-9,-2,7.62,7.62,8,-10.64705882,-0.470588235,-0.352941176,0,1,5,2,,,,,,,2,,,,,,,,,,,,,5,,,,,,,Red,KO/TKO,Kick,1,2:32,152,675,265,1000,475,150,345
1,0,-600,500,16.66666667,500,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Middleweight,MALE,3,0,4,0,50.125,0.4475,0.375,0,0,4,2,22,0,0,2,2,0,1,1,6,Orthodox,187.96,193.04,185,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,185.42,182.88,185,33,26,0,4,4,6,-2,22,0,1,1,2.54,10.16,7,50.125,0.375,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Arm Triangle,1,3:37,217,300,800,-175,2500,650,850
1,0,-210,190,47.61904762,190,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Lightweight,MALE,3,0,1,0,60.9,0.39,1.2,1.3,0.378,4,3,25,0,0,3,1,1,1,1,7,Southpaw,177.8,177.8,155,0,3,0,28,0.376363636,0.818181818,2.181818182,0.318181818,3,4,28,0,0,0,4,1,2,0,7,Southpaw,172.72,177.8,170,28,31,0,-2,1,0,1,-3,0,1,-1,5.08,0,-3,32.9,0.381818182,-0.881818182,0,1,,10,,,,,,,,,10,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,150,250,430,1600,500,950
1,0,-300,270,33.33333333,270,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Middleweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,170,0,1,0,42.83333333,0.483333333,1,3.166666667,0.378333333,2,3,17,0,0,0,2,0,1,0,3,Orthodox,182.88,193.04,185,30,27,0,-1,-2,-3,3,-17,0,0,-1,-2.54,-7.62,3,-42.83333333,-1,-3.166666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,145,440,455,1310,300,1150
1,0,-109,-101,91.74311927,99.00990099,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Blue,FALSE,Featherweight,MALE,3,0,2,0,40.36363636,0.548181818,1.454545455,3.727272727,0.387272727,4,4,29,0,0,1,4,1,1,0,7,Orthodox,172.72,172.72,155,0,1,0,19,0.43,0,5,0.5,1,0,3,0,0,0,1,0,0,0,1,Orthodox,172.72,175.26,155,28,28,0,1,3,6,-4,26,0,1,1,0,-2.54,0,21.36363636,1.454545455,-1.272727273,0,1,10,,,,,,,,,,,,,,,,,,,,,,,,10,,,,Blue,U-DEC,,3,5:00,900,180,204,445,460,1700,1065
1,0,-320,290,31.25,290,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Lightweight,MALE,3,0,1,0,30,0.44,1,4,0.36,1,0,3,0,0,0,0,0,1,0,1,Orthodox,177.8,180.34,155,0,1,0,26,0.63,1,0.666666667,0.133333333,1,1,6,0,0,0,0,1,1,0,2,Southpaw,175.26,177.8,155,34,31,0,0,0,-1,1,-3,0,-1,0,2.54,2.54,3,4,0,3.333333333,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Arm Triangle,1,3:08,188,339,420,258,1200,175,1500
1,0,-255,235,39.21568627,235,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Lightweight,MALE,3,1,0,0,42,0.51,0,1,0.16,1,1,5,0,0,0,0,1,0,0,1,Orthodox,180.34,182.88,155,1,0,0,21.94444444,0.356666667,0.833333333,3.722222222,0.572777778,3,7,45,0,0,2,5,1,3,0,11,Southpaw,177.8,180.34,155,29,29,0,0,-2,-10,6,-40,0,0,-3,2.54,2.54,0,20.05555556,-0.833333333,-2.722222222,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,2,2:34,454,130,317,320,1000,735,1100
1,0,-190,175,52.63157895,175,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Welterweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,170.18,170,2,0,0,13.88888889,0.32,1.333333333,1.111111111,0.215555556,2,5,22,0,0,0,2,1,1,0,4,Orthodox,180.34,185.42,170,32,31,2,0,-2,-4,5,-22,0,-1,-1,-12.7,-15.24,1,-13.88888889,-1.333333333,-1.111111111,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,148,280,500,950,543,795
1,0,-525,450,19.04761905,450,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Bantamweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,167.64,125,2,0,0,30.25,0.4675,1,1.75,0.5,2,2,10,0,0,0,2,0,0,0,2,Southpaw,175.26,180.34,135,32,32,2,0,-2,-2,2,-10,0,0,0,-10.16,-12.7,0,-30.25,-1,-1.75,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,2:31,151,180,614,295,2220,215,1350
1,0,-265,245,37.73584906,245,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Light Heavyweight,MALE,3,1,0,0,26,0.36,0,0,0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,180.34,177.8,205,3,0,0,68.75,0.56,1,0.5,0.25,1,3,11,0,0,0,0,1,0,0,1,Orthodox,185.42,190.5,205,33,34,2,0,-1,-1,2,-8,0,-1,0,-5.08,-12.7,-1,-42.75,-1,-0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,198,446,1640,950,140,869
1,0,105,-115,105,86.95652174,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Flyweight,MALE,3,1,0,0,4,0.3,0,1,1,0,1,1,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,125,0,1,0,86.5,0.395,0,0,0,1,1,5,0,0,0,1,0,0,0,1,Orthodox,160.02,170.18,135,22,23,-1,-1,-1,-1,0,-4,0,0,0,7.62,-2.54,-1,-82.5,0,1,0,1,,8,,,,,,,,,,,,8,,,,,,,,,,,,,,,Red,KO/TKO,Punch,2,1:07,367,620,135,1025,700,175,1400
1,0,-165,155,60.60606061,155,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Flyweight,MALE,3,1,0,0,51.5,0.488333333,0.166666667,1.166666667,0.318333333,3,2,18,0,0,1,3,0,0,0,4,Southpaw,160.02,160.02,125,1,0,0,9,0.24,0,0,0,0,1,2,0,0,0,0,0,0,0,0,Orthodox,165.1,170.18,125,28,31,0,0,3,4,-1,16,0,0,0,-5.08,-10.16,-3,42.5,0.166666667,1.166666667,0,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,7,,Blue,U-DEC,,3,5:00,900,,236,,2240,,680
1,0,-315,285,31.74603175,285,5/18/2013,"Jaragua do Sul, Santa Catarina, Brazil", Brazil,Red,FALSE,Lightweight,MALE,3,1,0,0,13,0.44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Orthodox,177.8,177.8,145,1,0,0,12,0.38,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Southpaw,182.88,182.88,145,24,28,0,0,0,0,0,0,0,0,0,-5.08,-5.08,-4,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,3,0:13,613,487,400,480,1608,-125,1300
1,0,-875,685,11.42857143,685,4/27/2013,"Newark, New Jersey, USA", USA,Red,TRUE,Light Heavyweight,MALE,5,1,0,0,36,0.495454545,0.181818182,3.181818182,0.498181818,3,5,29,2,0,0,5,0,1,0,6,Southpaw,185.42,187.96,205,0,8,0,44.33333333,0.555,0.666666667,1.916666667,0.674166667,8,1,31,5,0,0,3,3,5,0,11,Orthodox,193.04,213.36,205,25,36,-1,-8,-5,-5,-4,-2,-3,-3,-4,-7.62,-25.4,-11,-8.33333333,-0.484848485,1.265151515,0,1,,0,,,,,,0,,,,,,,2,,,,,,,9,,,,,,,Red,KO/TKO,Punches,1,4:33,273,400,1000,135,2200,145,1800
1,0,-175,165,57.14285714,165,4/27/2013,"Newark, New Jersey, USA", USA,Red,FALSE,Middleweight,MALE,3,1,0,0,24.5,0.410714286,0.571428571,0.285714286,0.188571429,4,5,28,0,0,1,0,4,3,1,9,Orthodox,187.96,185.42,185,1,0,0,47.44444444,0.406111111,0.277777778,1.444444444,0.371111111,4,5,42,1,0,1,4,8,0,0,13,Orthodox,185.42,190.5,185,34,29,0,0,0,-4,0,-14,-1,-3,3,2.54,-5.08,5,-22.94444444,0.293650793,-1.158730158,0,1,10,4,,,,,,,4,,,,,,,,,,,,,10,,,,,,,Red,U-DEC,,3,4:31,871,100,300,1800,1600,400,400
1,0,-235,215,42.55319149,215,4/27/2013,"Newark, New Jersey, USA", USA,Red,FALSE,Heavyweight,MALE,3,0,1,0,33.52941176,0.574705882,0.176470588,1.411764706,0.425882353,3,6,36,0,1,0,3,6,0,1,11,Orthodox,193.04,208.28,240,0,2,0,20.125,0.4175,0.125,0.375,0.1875,2,3,16,1,0,0,0,5,0,0,5,Orthodox,182.88,182.88,263,36,37,0,-1,1,6,-3,20,-1,2,0,10.16,25.4,-1,13.40441176,0.051470588,1.036764706,0,1,,6,,,,,6,,,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1,2:03,123,400,350,600,2500,-105,600
1,0,-280,255,35.71428571,255,4/27/2013,"Newark, New Jersey, USA", USA,Red,FALSE,Light Heavyweight,MALE,3,0,1,0,17.66666667,0.4,0.666666667,1,0.33,1,2,6,1,0,0,0,0,1,0,1,Orthodox,190.5,200.66,205,0,1,0,35,0.48625,0.75,2.5,0.51375,5,2,20,0,0,0,3,0,3,0,6,Orthodox,187.96,200.66,205,28,28,0,0,-4,-5,0,-14,1,0,-2,2.54,0,0,-17.33333333,-0.083333333,-1.5,0,1,,8,,,,,,8,,,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,-140,600,700,500,550,1400
1,0,-185,170,54.05405405,170,4/27/2013,"Newark, New Jersey, USA", USA,Red,FALSE,Lightweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,177.8,190.5,155,0,1,0,13,0.68,0,5,0.83,1,0,1,0,0,0,0,1,0,0,1,Orthodox,172.72,185.42,155,26,25,0,-1,-1,-1,0,-1,0,-1,0,5.08,5.08,1,-13,0,-5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,,1,2:32,152,260,825,450,514,254,420
1,0,135,-145,135,68.96551724,4/27/2013,"Newark, New Jersey, USA", USA,Blue,FALSE,Light Heavyweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Southpaw,190.5,203.2,205,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,190.5,193.04,205,27,30,0,0,0,0,0,0,0,0,0,0,10.16,-3,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,M-DEC,,3,0:33,633,300,170,1000,900,500,185
1,0,-570,480,17.54385965,480,4/27/2013,"Newark, New Jersey, USA", USA,Red,FALSE,Women's Bantamweight,FEMALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,165.1,157.48,135,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,167.64,135,32,23,0,0,0,0,0,0,0,0,0,-2.54,-10.16,9,0,0,0,0,1,9,6,,,,6,,,,,,,,,,,,,9,,,,,,,,,,Red,KO/TKO,Punches,1,4:06,246,213,1385,110,1620,589,650
1,0,100,-110,100,90.90909091,4/27/2013,"Newark, New Jersey, USA", USA,Red,FALSE,Bantamweight,MALE,3,0,2,0,58,0.57,0,2.5,0.83,2,0,5,0,0,0,0,2,0,0,2,Orthodox,177.8,180.34,135,1,0,0,23.66666667,0.36,1,2.666666667,0.496666667,2,1,8,0,0,0,0,0,2,0,2,Orthodox,172.72,172.72,135,28,30,1,2,0,0,1,-3,0,2,-2,5.08,7.62,-2,34.33333333,-1,-0.166666667,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,3,4:44,884,525,256,175,809,1440,353
1,0,-205,188,48.7804878,188,4/27/2013,"Newark, New Jersey, USA", USA,Blue,FALSE,Featherweight,MALE,3,1,0,0,6.6,0.172,1,0.6,0.244,1,3,7,0,0,0,0,0,2,0,2,Switch,182.88,182.88,155,4,0,0,39.875,0.29875,0.375,0.5,0.145,1,6,21,0,0,1,0,0,1,0,2,Orthodox,177.8,175.26,145,33,25,3,0,0,0,3,-14,0,0,1,5.08,7.62,8,-33.275,0.625,0.1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,325,722,550,280,169,2050
1,0,-115,105,86.95652174,105,4/27/2013,"Newark, New Jersey, USA", USA,Red,FALSE,Featherweight,MALE,3,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,Orthodox,180.34,177.8,155,1,0,0,45,0.49,1.25,0.5,0.1225,3,1,10,0,0,0,2,0,1,0,3,Orthodox,180.34,177.8,145,26,26,1,0,-3,-3,1,-10,0,0,-1,0,0,0,-45,-1.25,-0.5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,228,251,336,600,1800,462
